title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
IL-6-induced C/EBPα drives follicular regulatory T cell differentiation to regulate humoral immunity in mice,https://www.nature.com/articles/s41467-026-75308-x,Biological sciences : Nature Communications subject feeds,2026-07-07 00:00:00 UTC,2026-07-07 00:00:00+00:00,,Sin-Hyeog Im,"Follicular regulatory T (Tfr) cells maintain immune homeostasis by suppressing excessive germinal center (GC) responses. However, the molecular mechanisms governing Tfr differentiation remain incompletely understood. Here, we identify interleukin-6 (IL-6) as a key regulator of Tfr generation. IL-6/IL-6Rα signaling promotes the differentiation of regulatory T cells (Treg) into Tfr cells by inducing CCAAT/enhancer binding protein α (C/EBPα), which binds the Bcl6 and Cxcr5 promoters in Tfr cells. Treg-specific deletion of C/EBPα in mice impairs Tfr differentiation, resulting in hyperactive GC responses and exacerbated pathology in mouse models of systemic lupus erythematosus (SLE) and HDM-induced allergy. In humans, in silico perturbation of CEBPA in Tregs disrupts the Tfr differentiation trajectory. Furthermore, CEBPA expression in Tregs, but not total CD4+ T cells, from patients with SLE negatively correlates with disease activity (SLEDAI). Thus, these findings establish the IL-6–C/EBPα axis as a critical mechanism driving Tfr differentiation to restrain pathogenic humoral immunity.",nature_html,0
Prognostic RNA-splicing archetypes in breast cancer identified by extended pre-training of histopathology foundation models,https://www.nature.com/articles/s41467-026-75217-z,Biological sciences : Nature Communications subject feeds,2026-07-07 00:00:00 UTC,2026-07-07 00:00:00+00:00,,Raphaëlle Luisier,"Recently, histopathology foundation models (hFM) have rapidly advanced in size and complexity, achieving excellent performance in cancer diagnosis and biomarker discovery. Here, we specialise pre-trained hFMs to invasive tumour tissue and present three key contributions. First, we systematically evaluate the biological concepts encoded in hFM representations across multiple biological scales. Second, we demonstrate that informed extended pre-training transforms generalist models into tumour-specialised ones encoding richer semantic information, enabling discovery of recurrent tumour archetypes with consistent morphological and molecular identities across patients. Third, we identify dominant tumour archetypes with aberrant gene-expression programs coexisting within tumours and recurring across heterogeneous epithelial cancers, including HER2-positive and triple-negative breast cancer. Crucially, these archetypes exhibit prognostic value, with RNA splicing-associated archetypes consistently predicting poorer outcomes. Our work shows that tumour-specialised hFMs unlock rich molecular and morphological information from routine H&E slides, providing computationally efficient and biologically informed solutions for biological discovery and patient stratification.",nature_html,0
Assessing corporate sustainability with large language models: evidence from Europe,https://www.nature.com/articles/s41467-026-75160-z,Earth and environmental sciences : Nature Communications subject feeds,2026-07-07 00:00:00 UTC,2026-07-07 00:00:00+00:00,,Stefan Feuerriegel,"Companies play a crucial role in achieving global sustainability goals, yet evidence on their progress across environmental, social, and governance (ESG) dimensions remains limited. We develop a machine learning framework to systematically extract ESG indicators from corporate reports. Applying this approach to annual and sustainability reports of 600 large European firms (2014–2023), we construct a dataset of 2.9 million ESG observations across environmental, social, and governance topics. We assess ESG transparency based on disclosures aligned with the European Sustainability Reporting Standards (ESRS) and evaluate ESG performance using extracted numerical indicators. Results reveal a pronounced transparency gap: firms in the top ESG rating decile disclose 22% more indicators than those in the bottom decile, although this gap narrows over time. Performance trends are uneven: while most social indicators remain largely stagnant, except for gains in gender equality, environmental indicators show some improvement. Reported scope 3 emissions increase sharply, largely reflecting improved disclosure. Our open-source framework enables systematic tracking of corporate ESG efforts.",nature_html,0
Optimizing Traps and Dihedral Angles to Modulate Charge Transport Behavior for High-Temperature Dielectric Energy Storage,https://www.nature.com/articles/s41467-026-74168-9,Physical sciences : Nature Communications subject feeds,2026-07-07 00:00:00 UTC,2026-07-07 00:00:00+00:00,,Yang Shen,"High-temperature dielectric films hold broad prospects in next-generation microelectronics and power systems. However, commercially available dielectric materials for electrostatic energy storage, specifically biaxially oriented polypropylene, suffer from drawbacks such as low energy density, low efficiency, and poor reliability, which limit the application of film capacitors in harsh environments. Herein, a series of naphthalene tetracarboxylic acid dianhydrides were incorporated into polyetherimide (PEI) backbone, thereby modulating the charge transport behavior. Specifically, synergistic regulation of traps and dihedral angles has effectively enhanced the breakdown strength of PEI. At 200 °C, the optimized dielectric film delivers a discharged energy density of 6.00 J cm−3 at an efficiency of 90%, and maintains stable performance over 105 charge-discharge cycles at 300 MV m−1. Multilayer stacked film capacitors prepared from the optimized films exhibit remarkable thermal stability and capacitive performance. This work proposes a feasible strategy for developing dielectric films with remarkable energy storage performance, superior thermal stability, and scalable fabrication capability.",nature_html,0
A ligandable PNT domain establishes ERG as a directly targetable oncogenic driver in prostate cancer,https://www.pnas.org/doi/abs/10.1073/pnas.2537437123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2537437123,Arul M. Chinnaiyan,"The
                    TMPRSS2:ERG
                    gene fusion, present in approximately 50% of prostate cancers in patients of European ancestry, drives oncogenesis through aberrant overexpression of the ERG transcription factor. Despite its role as a truncal oncogenic driver, ERG has been considered undruggable due to the absence of enzymatic activity and apparent lack of ligandable pockets. Here, we demonstrate continued dependency on ERG in metastatic prostate cancer and identify a druggable pocket within its N-terminal Pointed (PNT) domain. Using an inducible shRNA system in
                    TMPRSS2:ERG
                    -positive VCaP cells, we show that ERG depletion causes profound growth inhibition. To therapeutically exploit this vulnerability, we conducted a domain-focused differential scanning fluorimetry screen targeting the ERG PNT domain, followed by structure–activity relationship optimization. This approach yielded PBITE-1 (PNT-Binding Inhibitor of the Transcription factor ERG), a small molecule that selectively binds the ERG PNT domain. NMR chemical-shift perturbation mapping and molecular docking revealed that PBITE-1 engages a discrete, solvent-exposed surface comprising two α-helices and an adjacent flexible loop, defining a ligand-binding pocket within the PNT domain. In cellular models, PBITE-1 directly engaged ERG, selectively inhibited proliferation and invasion, and induced apoptosis in ERG-driven prostate and hematologic malignancies. PBITE-1 potently suppressed growth of ERG-positive mouse and human-derived prostate cancer organoids. Furthermore, PBITE-1 treatment significantly induced tumor cell apoptosis in VCaP xenograft models. These findings establish the ERG PNT domain as ligandable and provide preclinical evidence that ERG is directly targetable by small molecules, enabling future development of ERG-directed inhibitors and targeted protein degraders.",crossref,0
HIV-1 capsid interactions with Nuclear Pore Complex components support nuclear entry via affinity gradient,https://www.pnas.org/doi/abs/10.1073/pnas.2534919123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2534919123,Stefan G. Sarafianos,"Before entering the nucleus, the HIV capsid core [composed of capsid (CA) proteins] must translocate through the Nuclear Pore Complex (NPC). This process relies on direct interactions between CA and the phenylalanine-glycine (FG) repeats in nucleoporins (NUPs) within the NPC. FG repeats are generally classified into three canonical motifs: FG, GLFG, and FxFG, which are differentially distributed along the NPC axis: FG and FxFG motifs are predominantly at the cytoplasmic periphery and in the nuclear basket, whereas GLFG motifs are primarily in the central channel of the NPC. We demonstrate that the capsid engages the diverse FG repeats with markedly different affinities. Notably, GLFGs of NUP98 located in the central channel display significantly increased affinity to CA than conventional FGs/FxFGs. NUP153, which is located at the nuclear basket, contains an atypical FxFG that is adjacent to a PSGV sequence, thus forming additional favorable interactions. We designate this nonconventional FxFG motif as an “FG super-motif.” In addition, the C-terminus of NUP153 also contains a cluster of basic residues that serve as an enhancer of the NUP153 FG super-motif, dramatically increasing CA affinity by ~1,000-fold. Other binding enhancers for FG motifs were also identified in NUP58 and POM121 that are in the central channel and its nuclear boundary, respectively. Affinities of NUP58, POM121, and NUP153 enhancers to CA increase with proximity to the nuclear basket. Thus, we propose that the diverse FG repeats and their binding enhancers create an affinity gradient that potentiates HIV capsid translocation through the NPC.",crossref,0
Controlled generation of 3D vortices in driven atomic Josephson junctions,https://www.pnas.org/doi/abs/10.1073/pnas.2535111123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2535111123,Luigi Amico,"We propose an ac-driven atomic Josephson junction as a clean and tunable source of three-dimensional (3D) solitary waves in quantum fluids. Depending on the height of the junction barrier, the emitted excitations appear as vortex rings at low velocity or vorticity-free rarefaction pulses near the sound velocity, thus spanning the complete Jones-Roberts family of solitons. The Shapiro-step phenomenon renders the emission deterministic: on the first, second, third Shapiro steps, the junction ejects one, two, and three solitary excitations per drive cycle. This enables controlled generation of single- and multiexcitation configurations, allowing detailed studies of the full crossover between vortex rings and rarefaction pulses and their interaction dynamics. By Shapiro phase locking, multiexcitations are emitted in succession and interact, revealing leapfrogging motion of two and three coaxial rings and their decay via boundary-assisted, sound-mediated processes. This ac-driven protocol establishes a compact and reproducible platform for generating, classifying, and controlling 3D solitonic excitations, paving the way for precision studies of nonlinear vortex dynamics, dissipation, and quantum turbulence in trapped superfluids.",crossref,0
Intracellular structural modifications of natural peptidoglycan fragments preceding NOD2 signaling in mammalian cells,https://www.pnas.org/doi/abs/10.1073/pnas.2535544123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2535544123,Yuan Qiao,"Bacterial peptidoglycan fragments (PGNs) are pathogen-associated molecular patterns that activate the mammalian innate immune system, particularly through NOD2 signaling pathways. Since NOD2 is a cytosolic sensor in mammalian cells, cellular assays are commonly used to identify bioactive PGNs that elicit NOD2 response, with muramyl dipeptide (MDP) long recognized as the minimal NOD2 agonist. However, recent studies have highlighted the intracellular phosphorylation of MDP by mammalian
                    N
                    -acetylglucosamine kinase (NAGK) as a critical prerequisite for NOD2 activation, emphasizing the need for further investigation into other host-mediated processing of PGNs. In this study, we examined how various bacterial PGNs, differing in saccharide and stem peptide length, undergo intracellular structural modifications within mammalian cells. Our findings show that disaccharide PGNs are processed through intracellular glycosidic cleavage to generate monosaccharide MurNAc-containing PGNs intracellularly, followed by NAGK-dependent phosphorylation, uncovering an additional essential step that precedes NOD2 activation. To identify the glycosidase responsible for disaccharide PGN cleavage, we provide biochemical and cellular observations that human
                    O
                    -GlcNAcase functions as a promiscuous glycosidase capable of processing certain disaccharide PGNs and potentially modulate their NOD2 activation. Furthermore, we demonstrate that PGNs with a lysine-type tripeptide stem are specifically cleaved into dipeptides and that phosphorylated PGNs are subjected to dephosphorylation in mammalian cells. Together, these findings offer insights into the metabolism and intracellular processing of PGNs in mammalian cells, which are crucial in shaping the host innate immune responses.",crossref,0
Transregional astrocyte-dependent metaplasticity in the hippocampus,https://www.pnas.org/doi/abs/10.1073/pnas.2536065123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2536065123,Wickliffe C. Abraham,"Learning-related synaptic plasticity is regulated by metaplasticity, which adjusts plasticity thresholds in an activity-dependent manner. We have previously described a heterodendritic form of metaplasticity whereby priming stimulation in stratum oriens (SO) inhibits subsequent long-term potentiation (LTP) in the neighboring stratum radiatum of the hippocampal CA1 region. Here, we report that this metaplasticity is transregional, in that the SO priming stimulation also inhibits later LTP induction at dentate gyrus (DG) middle molecular layer (MML) synapses, both in vitro and in vivo. This effect operates across the hippocampal fissure and occurs in the absence of CA3, highlighting a previously unappreciated reverse-direction and long-distance hippocampal crosstalk. Our findings demonstrate an essential role of astrocytes as SO priming elicited an increase in the frequency of calcium (Ca
                    2+
                    ) events in astrocytes in the DG MML, while the metaplasticity effect was blocked by calcium-buffering in MML astrocytes. It could be triggered by either activation of M1 muscarinic acetylcholine receptors or group II metabotropic glutamate receptors, and was critically dependent on inositol 1,4,5-trisphosphate receptor type 2 signaling. The transregional inhibition of LTP was mediated by astrocytic release of tumor necrosis factor (TNF), which likely acts in an autocrine fashion on astrocytic TNF type 1 receptors (TNFR1s). Downstream of TNF-TNFR1 signaling, the inhibition of MML LTP was mediated by the activation of GluN2B-containing N-methyl-D-aspartate receptors. Thus, a complex, bidirectional neuron–glia signaling cascade orchestrates long-distance metaplasticity across hippocampal subregions, providing a framework for understanding how hippocampal neuronal networks dynamically regulate plasticity thresholds across space and time.",crossref,0
Dendritic morphology and synaptic nonlinearities enhance functional complexity in human cortical neurons,https://www.pnas.org/doi/abs/10.1073/pnas.2533168123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2533168123,Idan Segev,"Humans exhibit unique cognitive abilities within the animal kingdom, but the neural mechanisms driving these advanced capabilities remain poorly understood. Human cortical neurons differ from those of other species, such as rodents, in both their morphological and physiological characteristics. Could the distinct properties of human cortical neurons help explain the superior cognitive capabilities of humans? Understanding this relationship requires a measure to quantify how neuronal properties contribute to the functional complexity of single neurons; yet, such a standardized measure is currently missing. Here, we propose the Functional Complexity Index (FCI), a general, deep-learning-based framework for assessing the input–output complexity of neurons. By comparing the FCI of cortical pyramidal neurons across layers in rats and humans, we identified key morpho-electrical factors that underlie neuronal functional complexity. Human cortical pyramidal neurons are significantly more functionally complex than their rat counterparts, primarily due to differences in dendritic membrane area and branching patterns, as well as in the density and nonlinearity of NMDA-mediated synaptic receptors. These findings reveal the structural and biophysical basis for the enhanced functional properties of human cortical neurons, providing a key step toward understanding the underpinnings of our enhanced cognitive capabilities.",crossref,0
Divergent population trajectories despite similar response to temperature in a widespread aerial insectivore,https://www.pnas.org/doi/abs/10.1073/pnas.2601817123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2601817123,Maren N. Vitousek,"Climate change is shifting when animals breed [C. Parmesan, G. Yohe,
                    Nature
                    421
                    , 37–42 (2003) and S. J. Thackeray
                    et al.
                    ,
                    Nature
                    535
                    , 241–245 (2016)], but it is not clear why some populations keep pace with warming while others fall behind [L. D. Bailey
                    et al.
                    ,
                    Nat. Commun.
                    13
                    , 2112 (2022) and J. M. Samplonius
                    et al.
                    ,
                    Glob. Change Biol.
                    24
                    , 3780–3790 (2018)]. Differences could arise from variation in sensitivity to temperature [L. D. Bailey
                    et al.
                    ,
                    Nat. Commun.
                    13
                    , 2112 (2022)] or constraints on the ability to respond to temperature. Without knowing whether populations differ in sensitivity—or in their ability to act on that sensitivity—we cannot identify which are most at risk. Using 1,555 population-years from 123 populations of tree swallows (
                    Tachycineta bicolor
                    ), we show that populations have similar sensitivity to local temperature, advancing breeding by about one day per degree of warming. However, northern populations face tighter time constraints and greater exposure to recent warming. Northern populations have advanced laying dates the most, but still experience stronger selection for earlier breeding, especially in warm years; they have also declined most in breeding abundance. These findings suggest that vulnerability to climate change can arise not just from different sensitivity to warming, but from when and where populations can respond effectively. By disentangling sensitivity from timing constraints, our results are consistent with a general mechanism by which even uniformly responsive species can show uneven impacts of climate change across their ranges.",crossref,0
Probing anharmonic and heterogeneous carrier dynamics across sublattice melting in a minimal model superionic conductor,https://www.pnas.org/doi/abs/10.1073/pnas.2605867123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2605867123,Takeshi Kawasaki,"Despite decades of research, the microscopic origin of sublattice melting and fast ion transport in superionic conductors remains elusive. Here, we introduce a chemically neutral minimal binary model consisting of a rigid host lattice stabilized by short-range steric repulsion and a soft carrier sublattice interacting via long-range Wigner-type forces. This contrast naturally produces distinct melting temperatures and an intermediate sublattice-melting phase in which carriers become fluidlike while the host remains crystalline. Molecular dynamics simulations identify multiple dynamical regimes–crystalline, sublattice-melt, and fully molten–marked by sharp changes in diffusivity, structural correlations, and dynamical heterogeneity. Near sublattice melting, carrier motion is strongly anharmonic and spatially heterogeneous, beyond mean-field hopping descriptions. By tuning the density, we demonstrate that sublattice melting can be continuously controlled, establishing a direct link between lattice softness, anharmonicity, and collective ion transport. Comparison with conventional long-range Coulombic models confirms that our minimal model reproduces the key dynamical signatures of superionicity, providing a unified microscopic foundation for designing mechanically robust superionic conductors.",crossref,0
Structural insights into the nairovirus nucleoprotein endonuclease activity,https://www.pnas.org/doi/abs/10.1073/pnas.2602311123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2602311123,Litao Sun,"Nairoviruses are emerging tick-borne pathogens for which effective antiviral therapies are currently unavailable. Although nucleoproteins (NPs) are essential for viral genome encapsulation and have been extensively characterized at the structural level, whether they perform additional functions during viral replication remains unclear. Here, we investigated the NP of the representative nairovirus Tacheng tick virus 1 (TcTV1). We found that the TcTV1 NP binds to nucleic acids in a sequence-independent manner and assembles into tetramer-based ribonucleoprotein complexes upon nucleic acid binding. This assembly process is accompanied by a pronounced conformational rearrangement that facilitates NP polymerization. In addition to its role in RNA encapsulation, TcTV1 NP exhibits intrinsic endonuclease activity that does not require metal ions and preferentially cleaves unstructured single-stranded RNA, while structured RNA substrates are largely resistant to cleavage. Functional analysis indicates that the stalk domain of NP plays a central role in coordinating RNA binding, oligomerization, and access to the nuclease-active site, thereby influencing whether an RNA molecule is protected or degraded. Finally, we identified a small-molecule compound that interferes with both RNA binding and nuclease activity by targeting a conserved functional region of nairovirus NP. Together, these results reveal an expanded functional repertoire of nairovirus NPs and suggest that NP-mediated RNA discrimination may contribute to viral replication. Our findings also support the feasibility of targeting NP for the development of antiviral drugs against emerging nairoviruses.",crossref,0
Human and animal morbillivirus strains causing chronic neurological infections share key genotypic and phenotypic traits,https://www.pnas.org/doi/abs/10.1073/pnas.2604205123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2604205123,Martin Ludlow,"Long-term persistent measles virus (MeV) infection of the central nervous system (CNS) can result in subacute sclerosing panencephalitis (SSPE), an invariably fatal late neurological complication of measles. Analogous SSPE-like chronic diseases have also been reported in adult dogs, cetaceans, and more recently harbor seals following infection by canine distemper virus (CDV), dolphin morbillivirus (DMV), and phocine distemper virus (PDV), respectively. Here, we characterize different animal morbilliviruses (CDV
                    lynx
                    , PDV
                    2001
                    , PDV
                    2014
                    , and DMV
                    232-18
                    ) that persisted in the CNS of their respective host species for several years after the initial infections. The CDV
                    lynx
                    and DMV
                    232-18
                    strains encode nonfunctional matrix proteins and hyperfusogenic fusion proteins which are hallmark features of SSPE MeV strains. The complex mutational profile apparent in the PDV
                    2001
                    strain also has parallels with MeV strains from SSPE cases. In contrast, the PDV
                    2014
                    strain encodes for a nonfunctional matrix protein but an unmodified F protein supporting the evolutionary precedence of M protein changes in facilitating long-term morbillivirus infections of the CNS. Consequently, our findings show that similar evolutionary pathways across different animal species drive morbilliviruses to evolve analogous mechanisms favoring virus persistence in the CNS and the development of chronic neurological disease. Such naturally occurring chronic animal morbillivirus infections of the CNS provide natural analogues for studying the evolutionary trajectory and molecular basis of the pathogenesis of SSPE in humans. This may pave the way for developing early diagnostics and intervention strategies.",crossref,0
Identification of cellular intermediates unveils unique enzymes for flagellar glycan biosynthesis in Clostridioides difficile,https://www.pnas.org/doi/abs/10.1073/pnas.2604811123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2604811123,Jeroen Corver,"Glycosylation of bacterial surface proteins, such as flagellin (FliC), is important for their function and is often involved in virulence of pathogens. Glycans can be further modified by so-called postglycosylation modifications (PGMs), often resulting in exclusive molecular structures. In
                    Clostridioides difficile,
                    a unique glycan structure (Type A) decorates FliC (which forms the flagellar filament) that consists of an
                    O
                    -linked
                    N
                    -acetyl-β-
                    d
                    -glucosamine (GlcNAc) modified with an
                    N
                    -methyl-L-threonine via a phosphodiester linkage. This PGM is synthesized by a set of four enzymes encoded in one operon (
                    ftaABCD
                    ), but the exact biosynthesis pathway and biosynthetic intermediates remain unknown. In this study, we chemically synthesized two hitherto undescribed biosynthetic intermediates that we predicted based on bioinformatic analyses, CDP-threonine and CDP-
                    N
                    -methylthreonine. We showed that they are involved in the Type A PGM biosynthesis, as evidenced by mass spectrometric analyses of extracts of a set of
                    C. difficile
                    mutant strains. Furthermore, we characterized FtaC to be a SAM-dependent CDP-threonine
                    N
                    -methyltransferase that installs the methyl group on CDP-threonine prior to transfer of the PGM to GlcNAc-FliC, and we revealed FtaD as the CDP-
                    N
                    -methylthreonine:GlcNAc
                    N
                    -methylthreoninephosphotransferase. Finally, using recombinantly expressed FtaC and FtaD in combination with synthetic CDP-threonine, we reconstituted the biosynthesis pathway of the Type A PGM in vitro. Overall, our results open avenues to explore these unique biosynthesis enzymes in molecular detail to provide new points of entry for the development of biosynthesis inhibitors and tools to study the role of this PGM in virulence and flagellar function.",crossref,0
Divergent trait controls on soluble sugars and starch underlie global strategies of tree carbohydrate storage,https://www.pnas.org/doi/abs/10.1073/pnas.2605066123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2605066123,Nate McDowell,"Nonstructural carbohydrate (NSC) stores buffer tree metabolism, osmotic regulation, and defense, thereby mediating tolerance and survival under climate extremes. Yet, the functional and evolutionary determinants of interspecific variation in NSC remain elusive, limiting understanding and prediction of forest carbon allocation and mortality under global change. Here, we present a cross-species synthesis of NSC concentrations across multiple organs for 281 woody species from 102 mixed forest communities worldwide, where we quantified species-specific deviations from community means to disentangle intrinsic trait effects from environmental and methodological variation. We found phylogenetic signals in NSC deviations, with coniferous gymnosperms and evergreen species consistently maintaining lower stem soluble sugars and starch concentrations than co-occurring angiosperms and deciduous species, respectively. A global pattern emerged where greater stomatal sensitivity to leaf water potential was associated with declines in the relative concentrations of both sugars and starch. In contrast, xylem hydraulic safety traits showed weak and organ-dependent relationships with NSC concentrations. Sugars increased with photosynthetic capacity and declined with wood density, whereas starch showed the reverse pattern, which aligned with the distinct functional-metabolic roles of sugars and starch. By integrating trait-based ecology with a community-centered framework, our study provides global evidence that stomatal regulation, photosynthetic capacity, specific leaf area, and wood density jointly govern interspecific NSC variation, through contrasting effects on sugars and starch. These are among the most broadly measured traits globally, thus the emergent carbohydrate–trait relationships can have broad applications toward understanding and predicting forest growth and survival under climate change.",crossref,0
Shared neurogenetic substrates of nonplanning impulsivity and procrastination,https://www.pnas.org/doi/abs/10.1073/pnas.2605127123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2605127123,Zhiyi Chen,"Procrastination has a maladaptive impact on health and survival, yet it remains moderately heritable, presenting a biological paradox. Procrastination has been conceptualized as a byproduct of impulsivity, explaining its prevalence despite no discernible adaptive benefit. However, their shared neurobiological substrates have yet to be elucidated. Using a longitudinal twin cohort (
                    N
                    = 154), we show that nonplanning impulsivity (NPI) during late adolescence and early adulthood is prospectively associated with procrastination in later life. This effect was independently replicated in two cross-sectional cohorts (
                    N
                    = 327;
                    N
                    = 1,543). Twin modeling using an additive genetic and nonshared environmental (AE) framework, together with a meta-analysis of twin studies (
                    N
                    = 3,656 twin pairs), revealed significant shared genetic contributions (
                    
                      r
                      g
                    
                    = 0.51). Beyond genetic overlap, neuroimaging meta-analysis (
                    NeuroSynth
                    meta-analysis for impulsivity:
                    k
                    = 198 studies, 5855 loci; mini meta-analysis for procrastination:
                    k
                    = 5 studies, 7 independent samples,
                    
                      N
                      cumulative
                    
                    = 893 participants), normative modeling (
                    N
                    = 37,407), and seed-based
                    d
                    mapping (SDM) converged on the left dorsolateral prefrontal cortex (DLPFC) as the region of maximal overlap between NPI and procrastination. The transcriptional profiles of the left DLPFC and impulsivity-associated genes exhibited functional convergence on regulation of biological and cellular processes. These genes showed brain-specific expression and associations with cortical metabolism, neurodegenerative disease, and developmental expression peaks, indicating a shared molecular basis for the neurogenetic architecture of procrastination. Together, our findings delineate a cross-scale characterization of the shared neurogenetic substrates linking NPI and procrastination, offering empirical evidence that elucidates the biological origins of procrastination.",crossref,0
Endothelial Arf6 sustains electrical signaling and cerebral blood flow in mice through PIP2-dependent activation of Kir2.1 channels,https://www.pnas.org/doi/abs/10.1073/pnas.2615120123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,Proceedings of the National Academy of Sciences: Keyword search for query,2026-07-07 07:00:00 UTC,2026-07-07 07:00:00+00:00,10.1073/pnas.2615120123,Mark T. Nelson,"Brain capillaries sense neural activity and direct blood flow to active regions—a process termed neurovascular coupling that underlies activity-dependent increases in local perfusion (functional hyperemia). A key contributor to functional hyperemic responses is the capillary endothelial cell (cEC) inward rectifier K
                    +
                    (Kir2.1) channel, which, when activated by neuronal activity–derived extracellular K
                    +
                    , initiates vasodilatory electrical signals that propagate through the vascular network. Kir2.1 channel function requires continual production of its lipid cofactor, phosphatidylinositol-4,5-bisphosphate (PIP
                    2
                    ), and is compromised in mouse models of cerebral small vessel (cSVD). Although decreased PIP
                    2
                    availability is a common feature of cSVDs, mechanisms underlying PIP
                    2
                    synthesis remain poorly understood. We hypothesized that Arf6, a small GTPase expressed in cECs that stimulates PIP
                    2
                    production, is critical for this process. Using patch-clamp electrophysiology, we demonstrate that inhibiting Arf6 activity progressively decreased cEC Kir2.1 channel activity. This deficit manifested as loss of capillary-to-arteriole electrical signaling in isolated vessels and diminished functional hyperemia in vivo. Exogenously provided PIP
                    2
                    restored Kir2.1 currents and functional hyperemia after Arf6 inhibition or genetic knockdown. Collectively, our data suggest that cEC Arf6 sustains Kir2.1 activity by maintaining PIP
                    2
                    levels and demonstrate that diminished PIP
                    2
                    synthesis is sufficient to impair functional hyperemia. Furthermore, we identify Arf6 as a mechanistic link between PIP
                    2
                    production and endothelial electrical signaling, highlighting Arf6 as a potential therapeutic target for restoring functional hyperemia.",crossref,0
